RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
99142,205,97229,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,249220.57087548974,249774.8803433571,250498.39658235005,251814.52547056598,253069.97609028782,254125.61957475237,255003.45777387227,255743.87020049067,256103.9502303153,256403.1421302715,256825.15948908497,257345.16392241963,257849.98151992774,258219.130229397,258774.72918750442,259446.9386567082,260402.32559019342,261571.02943322677,262961.9067576097,264351.45280205813,265738.6233872563,267232.4592722146,268714.33707749564,269901.7027352413,270658.1027004582,271191.21175630245,271896.5842696074,272807.77334105154,273929.7918907724,275220.45572333684,276518.83164676273,277669.731212564,278769.89642788406,279817.4718294733,281050.43238299765,282226.3540990667,283114.4818727295,283798.6215474816,284436.82761518005,285516.1273588404,286923.95073319343,288607.6852781234,290819.6319414316,292676.9202653348,294143.0022071908,295053.3643477752,296113.55298167514,297132.0635836947,297511.672406617,298098.79363311065,298811.7038784079,300506.7540208521,302314.33386122034,304631.5634770503,307208.16905048845,310504.5485104643,314051.52534182253,318029.02566590224,321350.3513268397,323952.5203844637,325653.5925202704,327646.6147611737,330598.41280940745,334770.2250258041,339792.385744669,345472.90810855007,351832.8038144624,359997.66621465166,368840.0920715348,376188.35604886996,382336.9772877165,388247.5664913387,395095.16195671476,400128.94270267803,406103.87390419695,412790.2868750622,420983.49607655726,427566.15664366167,432431.0982251866,435605.37482913706,436932.97296232753,438218.91040947585,438321.95169183635,438947.2573197027,438847.00196396484,440165.0617931301,441357.6156723516,443045.79398927017,444532.1823733553,446115.7548057763,446905.96179667366,447005.4666922905,447062.2115395374,445789.53632176714,444452.78908536845,441915.6255335162,438500.5495339401,434976.4039015975,431084.91294757277,428576.973162493,425612.7207672847,422694.5060481576,419810.26486871595,415531.4973393913,410662.2391057002,406241.72797076177,401945.16023040895,397282.17905427207,393660.97204023023,390987.30322981416,388828.9931942942,384518.69471803814,380589.44160773646,377093.508793348,373640.5860509902,371145.35814619734,369421.3914685962,368899.4110396619,368711.0723168379,369250.4155662354,368555.8717237049,367302.25752963295,367605.11026566074,369671.5496402094,370815.1462128857,369576.3954841862,367214.27376991627,364429.6163588115,360986.6858891341,358051.6326436564,355697.25576689467,354512.69257307594,353882.2458069564,353429.33791376575,351047.19181768777,348124.8171771997,345693.441747151,345379.66960595816,345999.9714355361,346725.47594698396,346709.58470710804,345940.7388753887,344763.7096405251,343223.94189796876,341894.7187250057,341334.6195278547,341850.3312300387,342388.64908845973,342774.4837230351,343613.46286305366,345239.9483650752,347205.91457865696,349496.347872936,352307.35293176933,356085.356475048,360812.9984699273,365950.0085762681,370784.68748344085,374250.6929185307,376870.10409120895,379450.76748970436,382945.1422823676,386530.6670615313,389872.490482388,393334.0143879181,397094.15440692706,401144.7080405055,405438.1671560518,409638.4049828372,413497.9202029542,416207.85002245376,418179.93158994615,419770.9554051966,421575.42079763766,423792.4088106702,425867.06770588114,427870.7914286097,429201.4087838999,431208.27926852397,433723.82731404057,437624.2463012244,441197.039506886,444274.2964023336,446077.3273269385,448063.853734605,450023.2493070687,452163.5311265262,454619.10243727616,458106.5011917706,462739.83730232256,467708.74652982753,472872.11264578486,478367.23168312135,483654.09263539506,488451.18271158234,492942.5496948587,497395.1602430164,500860.40573063685,503193.2079944249,504373.4569605156,504921.39398773824,505965.7797671655,508227.66207014787,512161.07291189185,516484.0241734931,520545.39732547506,523670.9317984416,526063.9164302181,527393.9691719824,528199.5482284367,528177.5251770775,527655.3024382088,526946.0263431345,526530.160026872,526868.7377134288,528445.9019701369,531049.2213651752,533657.5371266104,535727.425184949,536867.7286134675,538190.0728775497,538792.4275632374,540027.3250034917,541148.5986891211,542387.423557294,542821.1823814232,542602.3112984527,542908.6492244726,544134.4478846898,546100.4228776105,547774.0181109997,548664.4060126208,548727.2842103163,548782.6236017254,548277.218158545,547872.7929609523,547350.7189346886,547598.3910872649,548683.4760019908,550535.338948799,553318.0267858094,556436.3872160623,559656.0561918113,562084.801743471,562620.6136804088,562364.7474008021,562127.4622349249,564304.4175077053,568849.3117515082,575214.3941737151,582447.0317277245,589300.9706111174,596512.1920878082,605132.5025929884,615450.6164991733,626609.4840606378,637489.9858080824,647399.4614257364,655693.4014860078,661920.6445677821,666754.1180002718,671884.6926635992,678225.3432620871,686059.3265051966,696259.3456643751,709874.8737090802,726874.4555715328,744769.1982931849,759941.4719069003,769741.1286700716,770828.8036906961,764683.560532993,754882.5711786015,747793.6229711901,743378.0311094305,740067.8021033466,736251.6704813442,734256.1398717458,733037.794285172,734722.2695155842,737512.5554161766,741928.7816342344,745158.7515627529,746968.3598907035,748768.5984258744,749789.8963228599,749618.2033277871,748219.3314726978,746474.2866439769,745665.026361134,746824.9087541212,748358.4221735597,749341.3419684633,747686.4575965818,745588.3138844719,743976.4930999544,744103.419359791,745599.7807591497,748309.9163350171,750785.5806643032,752180.2448266022
99178,558,97301,zip,OR,OR,Salem,"Salem, OR",Marion County,103354.06432366805,103343.6503693455,103405.28289378907,103529.39468892645,103798.2568867576,104090.27545238835,104438.27334239002,104812.73835914372,105195.28262940061,105596.27774427472,106010.81806184363,106565.39525361678,107100.52622093934,107586.66159868524,107967.21199156511,108427.3013882264,108725.36261881354,109143.47393037261,109685.34083009402,110507.24456620717,111314.12753775246,111993.10335568803,112588.27481283364,113048.9094490792,113284.12905904069,113358.16067716574,113429.89501157007,113629.96674290783,114066.4494781207,114479.8441576544,114925.2494695375,115275.06626608239,115598.11906591574,115904.72019509907,116145.46103444292,116528.8879703149,116913.16679820581,117321.59019809963,117674.32189295674,118097.84486315992,118644.83315392896,119154.48321942358,119652.62469034338,120279.34960970462,121112.1740208312,122045.94882059978,122502.78317292039,123002.43724725158,122976.90225659269,122960.89198299893,123375.90396954071,124317.14315084093,125486.46391019532,125451.16180243215,124902.13025901059,124387.24258882429,124661.89439383413,125221.9227966331,125899.02236228531,126260.8683349882,126710.46015870443,127038.19315862317,127561.84688011518,128323.8991014438,129176.48936202111,130270.19798855898,131511.0328073449,133132.4240865684,134922.99673882572,137607.7670493973,140206.9633285742,142824.0776174393,144358.9957042598,145947.49678248417,147389.41291729928,149162.07560426957,151441.64047461297,153922.27457939414,156555.49485259745,158728.01236912367,160615.8350832568,162017.15652025372,163265.59481175107,164476.04825543592,165323.3388675216,166146.87884909313,166645.8040827245,167843.21751559296,169028.1269225283,170667.66925650416,172103.70668891023,173103.94833128757,173754.1396415931,173853.33085280147,173892.5466347546,173577.46552765765,172798.15085690367,171829.6659464564,170689.2370265004,169640.98631615937,168270.39612392263,167055.93701289105,166177.8899491665,166025.55989706292,165948.02120168283,165302.12017311947,163958.44109717096,162116.45763062974,160442.4564017687,158778.04950139817,157419.32987367155,156451.5233662322,155649.85734470538,154801.95913087713,154041.93007607516,153221.2754200955,152487.67451929764,151944.27822067574,151935.42904153955,152136.8845171808,152319.33269337323,152175.04654350874,151664.12612466366,150916.03962447456,150370.98857359414,150233.6401168439,149415.44251807584,148076.82329628058,146169.58787573644,144133.56874227067,142636.45927053603,141167.14973681243,139785.06178551773,138354.76786897227,137091.22255155284,135549.04305158302,133217.34823743472,130910.25104015817,129298.6254991629,127919.5053565135,126238.1641281136,124496.37256791403,122437.96045249252,120904.22749909939,119901.16380410903,119533.56718668739,119192.82835841214,118636.73349662567,118259.86698470132,117975.82789196342,117793.1917993019,117436.7608374344,117219.76399946837,117024.58129120931,117182.05228751047,117286.53606233922,117648.03772100179,117975.31902020962,118640.19527106815,119507.52085090359,120477.8535985716,121355.3253128671,121990.82780436352,122774.3509734497,123529.99696335268,124372.70074380095,125187.46378627472,125928.07361879425,126749.37168688195,127644.52897551055,128717.07643507952,129837.93194556209,131071.75577460695,132234.19403204255,133252.92131100016,134077.4435608889,134649.65480733334,135165.19048485375,135794.93033360023,136712.25161222744,137873.71880056654,139279.92874119215,140758.13704348909,142076.08179533193,143039.14767643166,143863.6729531712,144708.57898667597,145928.57487582506,147355.7918103257,149288.26991053225,151315.33111767814,153367.95867389077,155365.81426859798,157031.14148692603,158568.72461487653,160014.34735227676,161697.85130888174,163310.7083871045,164723.49612790855,166188.9286997231,167910.7839271654,169941.90376470063,172111.97043224622,174272.5562715164,176402.0939107398,178306.54531064187,180450.89984234978,182711.14965733569,184992.12213732174,187233.62586956797,189501.7966791448,191954.08374848493,194284.54692635496,196442.29395228476,198611.1279168179,201047.6818290664,203797.54780836086,206724.9088582187,209904.67883850532,213075.6179611924,216252.2168570042,218958.22790256803,221656.36594502666,224271.39894428733,226806.39143958743,228851.6806305585,230551.93811985443,232255.15735406234,234259.38185776945,236556.41140831204,238766.93882828383,240456.58135835244,241666.5610794858,242660.5450471776,243536.17224462648,244325.4956020764,244819.568290233,245480.55382166468,246708.29569747465,248721.80698036426,251051.53477034727,253212.94619416085,255179.59159767753,256675.05228420103,257100.35470595316,256834.67405295468,257003.1530345761,258329.4088553884,261209.3766089458,265056.2797305142,269969.49357133615,275388.14004548296,281318.49133256683,287716.01075263566,293751.09821797605,298982.95109007903,303481.13749104075,307780.2973863387,312491.6500264383,316376.17786041275,319647.78989745583,322476.4851671527,325610.1983588925,329040.06381906866,332974.9369325125,337756.519004862,343061.12521699915,348010.79156636563,352066.83820724464,355128.05610022,356283.7591113222,355177.3301570166,352726.3107104574,350181.77095758024,348126.6156614213,346293.31528122764,345475.63933005306,345095.00311973266,344960.04391843587,344523.71285701124,344721.02997880965,345708.33885443927,347115.2287539361,348696.40411556285,349822.8855279546,350491.0575625011,350700.53794408106,351274.98547790386,352024.4499440903,353354.87279372377,354749.9362627454,356372.8468540591,357715.0892689217,358486.469330165,358694.0638090069,358328.52938411216,358156.16234135214,358069.0917942321,358182.7591537752,358573.86428096256,359099.67485278955
99048,637,97045,zip,OR,OR,Oregon City,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,194402.09283706083,195202.97136647734,195471.48311349828,195921.82624244678,195797.39141778383,195665.72836000987,195564.23001341856,195477.7268079767,195392.77496691642,195378.01365085747,195404.05720453165,195417.5668737009,195487.19893451058,195500.27006678688,195554.85060817513,195706.4382360107,195975.95974413617,196393.33244213174,196913.07266276292,197604.7077751205,198360.65180726675,199046.92092620453,199651.57264164204,200121.24634160276,200523.78955764047,200939.78032258278,201397.56877305836,201966.49240128728,202543.0175480855,203405.47217897527,204233.90155207377,205341.23506159495,206347.0833758314,207426.89651325383,208245.6849576868,208934.48924634067,209462.35063328326,209844.83087893014,210295.08953946581,210942.33459500762,212003.9906381592,213275.70630150576,214749.0428653663,216284.86346912404,217847.6336667981,219327.9947618549,220675.87120959477,221810.94816975153,222886.62678386085,223946.1966532535,225266.62203123677,226775.81979864906,228915.38566662135,231757.66547215436,234697.2096100306,237203.8910124076,238856.69317878596,240341.34189986775,241734.5745930293,243483.86459860197,244871.48312104156,246320.83637079093,248248.61606088778,251321.27970657192,255187.33554686737,260047.87972947024,265563.77656189323,271567.8792661118,277409.9848371779,282421.1458831509,286463.2523239961,290005.4361914893,294474.26548954163,298328.08226102986,301577.5181765184,304331.0917288651,308376.43885831645,313028.2660139503,316909.02920735494,320907.14971107454,323616.7049297276,325643.54868094454,326397.8108229732,327992.32892667106,329446.0895500014,330614.6853340235,331960.0836076318,333849.725132508,336861.22411357716,338339.5290921486,339593.6278763911,339872.5910265673,339776.1128786819,339567.9969551078,338787.58414843655,337931.7810722997,336591.6558098711,335509.8696449388,333769.7728545097,331833.06729248003,329369.946061287,326707.3967743847,322903.76520133374,318106.7411903586,314332.3575425648,310822.79755753855,308028.2896581107,304714.45394221676,301866.58170956344,299813.9260932463,297542.3966849239,294606.12766205944,289719.24025207147,284773.9506386749,280572.41730173,278183.3522566544,276630.4185552588,275549.56639626436,274950.2628825097,273813.36765176407,272902.3086318694,271321.1050324125,271132.7536166217,271038.7805370072,270709.99435760314,269857.7610900002,268876.390318047,267789.9503451858,265901.3711297679,263741.4931299225,262125.93764813073,260523.66473596764,258287.85897010946,255575.5572616797,252939.13063237167,250444.15557586832,248070.2961647754,246047.28603761378,244233.37302825716,242105.51713671695,239640.03214584643,237640.84714337686,235253.1722804586,233684.29233184512,231959.97661085267,231030.68793785453,230030.5630426947,229639.07728128356,229424.13282840524,229756.3187525518,230229.59729001872,231205.4676859749,232205.40932404148,233959.77004274027,236206.2111595044,238774.91208243542,241292.7637442162,243859.63282187298,246193.71152185576,248363.97406986108,250655.5142552474,253484.25174419486,256443.69324899776,259334.92979668197,261949.07088206048,264578.2620900218,267024.60578096553,269348.87396217725,271326.3530080058,273157.2118462344,275091.0172939275,277471.27643545234,279938.15596564516,282093.2454049037,283499.97732009087,284383.61239633546,285142.4379999751,285973.4032559967,287293.51644485,289183.2755723351,291621.03867436893,294503.685265565,297097.5302997583,299613.93381555245,302217.9651843768,305147.10447183496,308184.8617335613,311257.8992924044,314761.62507233367,318742.7174383669,322813.8099830744,326976.0727105431,330939.6965659739,334607.6053664628,337988.86201664124,341741.9776623161,345849.8425738247,349708.0426888615,352772.5025417279,355037.1615840974,356895.996350922,359095.19581600156,361508.0020448298,364524.1785323623,367250.5590724446,370133.7573318109,372202.03120540734,374317.6727074487,375839.67220174934,377379.2916216431,378412.8971806013,379636.9459041108,380639.79622812965,381550.0513503575,382331.7697183049,384074.26066714834,386760.98379650695,390287.9745051693,393913.12776885397,396861.93476414593,399197.2557355319,400360.6867010384,401680.0240617154,402480.9924406374,403418.816711069,403787.6895728836,404383.0362772355,405216.2695259166,406705.3437169129,408974.6073645681,411553.7529983092,413764.44174550223,414878.6823324491,415442.5575612001,415701.6654674695,416195.0751423428,417095.75664917653,418443.86407916,420529.6883059761,422675.5551019656,426431.0031358371,430252.58461733116,434303.40258072043,437226.1296864436,439038.4950675294,440058.1604273972,440787.35587432276,443088.9183157725,447838.78677912353,454039.00774663367,461273.65561512625,468406.2246654981,475458.901205981,483014.68774327845,491148.93783476023,499524.3464233543,507600.6896019315,515354.7878523038,523346.43487487896,530222.4099838639,535859.9149113366,540240.760843984,544740.2387428418,549584.2495010587,555283.3121252189,562579.2640336716,571536.1800881448,580751.8957231999,587986.578295541,592339.062110437,591709.4740695792,587173.1838126448,580467.243132317,575780.476043675,572880.5536800094,570524.5463581145,567983.8753734609,565715.123121281,565053.7080440809,566151.7275310087,569080.8847964392,572156.6642238684,574271.9209138829,575763.7406978108,576381.8588323919,576807.623630782,576537.1826187948,576882.1818225669,577438.3174467344,578858.858928652,580899.3817365672,582755.5806052735,583644.7615368124,583844.1358620026,584311.9410919246,585514.4029955718,586773.1896270403,588446.3606153867,590661.4962983319,592915.9417672147,594365.5197865424
99093,699,97124,zip,OR,OR,Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,173136.9686632183,173584.98487591668,174047.24783493057,174822.3983752052,175488.26784231546,176154.99886079668,176868.55611121442,177436.71813347354,177765.79208378444,177998.66775300712,178370.8653324643,178648.58008127773,178908.08778911896,179015.4732917522,179287.78489481853,179700.53872068945,180321.39026744163,181165.72939432456,182093.3061392651,183132.86661431644,184027.4821474289,185076.29312508836,185994.12710173987,186845.3332540715,187396.76580724414,187901.11951628944,188419.69383410327,189016.63759795405,189806.52506269436,190742.28820466017,191701.52354256457,192515.5350749772,193263.29345550216,193688.90300955146,194107.4830667635,194337.80290595736,194470.25527567125,194486.95075039964,194723.30338652173,195395.925367843,196250.33613811198,197143.04547468806,198371.13573343275,199196.46081848178,199855.4193983666,200151.5237653238,200759.89510133312,201299.90215351197,201459.4137571143,201858.38812532971,202329.76097210252,203377.0203622819,204489.00133253133,205930.55138725167,207441.1648020749,209368.2781152397,211393.48940797694,213746.4234765327,215516.62165785665,216821.0347902485,217599.060964433,218770.0312194262,220603.3915756554,223216.21623437107,226247.96784034974,229564.148087342,233453.38856930783,238678.6245333434,244753.4859027569,249824.74732400663,254103.4669510237,258035.16851321165,262535.6304642587,265766.560051718,269797.7933784709,274235.15604214306,279710.0753310748,283959.8283664775,287224.2703377339,289270.89329406986,290038.43072163075,290696.51048825175,290849.63086944865,291415.138991584,291405.2818163507,292090.2427067216,292607.6705698977,293694.7023008861,294731.392779009,295852.19285063597,296533.31352046196,296780.23132252344,297129.77226839453,296349.44584127347,295536.298878596,293656.8473909444,291224.4284763343,288507.5200198495,285631.16371600813,283795.3189202705,281877.98113372596,279929.2733745308,277554.57749131235,274027.7315903534,270060.5887661753,266569.2720363327,263506.84095626354,260376.1226235558,257903.53182532778,255976.3910182323,254501.16742755123,251812.1047142346,249100.84124414765,246675.44372874397,244502.12966559184,243157.1250337574,242176.61335840877,241567.97932735027,241094.5422951783,241331.86164660033,240970.32008974126,240126.006399888,239921.3590348898,240696.03233063803,240833.50730483132,239310.23864146066,236840.13975950246,234226.41967147426,231338.46372582493,228809.09494640408,226241.63620911204,224172.88704594193,222738.57639210197,221658.47283911033,219662.67620496883,217270.55212990465,215248.94779493377,214506.348010544,214036.4733924558,213926.8560095087,213390.73973332602,212590.27722086178,211176.70370699328,209688.34651530898,208204.29444661678,207419.33854976157,207553.24097097816,208315.6475836062,209078.6587121404,210240.89270059843,211704.32425467888,213396.48902507374,215055.36942323684,217042.25259478856,219470.6021412833,222129.61745976904,224894.43214062988,227531.7281101415,229740.56871624678,231474.3799288936,233591.24584620105,236538.29849655388,239929.44932936097,242931.1992323992,245532.23593299594,248214.4476343521,250845.63732945567,253460.31705799897,255555.13146328108,257359.5717947809,258841.8465566757,260173.2410412831,261852.54268226423,263483.32869834267,265477.9348923994,267287.6210999971,269272.43252060557,271049.8452161185,273185.9254173092,275647.18018381874,278232.05793516204,280459.2743660432,282147.5215548829,283484.27622899046,285008.13028956106,286885.14711713995,289292.97125692625,292079.1123932263,295189.9600372396,298722.33592374757,302310.92509960296,306315.9648379726,310356.3963238234,314205.5655819533,317602.86432099325,320969.22741506423,324387.0110754485,327512.3235911653,330247.3614118628,332263.79983607813,333920.8664131244,335739.7282090208,338493.1483568807,342021.7495447581,345760.1105792402,349410.0954346863,352529.47608634597,355297.19414974446,357463.06920891814,359365.33856270806,360675.478916209,361567.2504876216,362262.4983518719,363173.18973001203,364538.56799530535,366851.2767594971,369881.6107645885,372878.6237826461,375441.9030074451,377163.6401445391,378936.6659161793,380113.051239898,381769.51033420855,383123.817746903,384444.41477806604,385251.31112450967,386133.1657813194,387594.83865984925,389698.3055716805,392095.90335964033,393937.85070184834,394850.40264256793,394885.8835399943,395052.9323023646,395126.62144925236,395356.8852510824,395554.37906234036,396279.6056509491,397982.61408055836,400351.9761654536,403811.6214647487,407335.3979920538,410713.9091737563,412858.3022130961,413219.24820898677,412660.4248877117,412112.75829232315,413356.51237899414,416321.88192963245,420810.8908922067,426440.64523545,432587.4881507189,439267.3101113706,446438.98376048263,454235.0301919782,461765.5852136199,468735.9136939024,474737.85966857796,480369.75366860785,485418.1200447695,489628.28585233213,493384.9840705654,497376.35322779807,502269.0744118947,509112.36186574306,518089.17089211085,529001.8265980175,539735.4176204772,548580.312523582,554665.7728970839,555697.8253109185,552192.4869136164,545832.5090776585,540774.9974642781,536916.2587080008,533682.4341205406,530097.781844914,527705.5378716901,526232.9878987876,526103.0912717985,527478.3913940707,530019.5526892227,532782.6060676412,534859.8124092385,536217.0136616168,536949.7589819009,536830.5484917115,536461.3603864475,536568.8054210437,537309.4770453889,538834.1998447783,540064.3945688334,540678.3478597264,540405.8572304195,540365.5756788673,540946.978895658,542243.9016129203,543536.079786518,544978.2028832404,546308.8622520097,547209.2646011737
